time (sec),ref_Roll (deg),ref_Pitch (deg),ref_Yaw (deg)
2.41250000000000000E+02,0.00000000000000000E+00,3.26966551760607000E-02,8.99088903055169000E+01
2.41260000000000000E+02,0.00000000000000000E+00,3.24952050395229000E-02,8.99093685681427000E+01
2.41270000000000000E+02,0.00000000000000000E+00,3.22948123763071000E-02,8.99098443202220000E+01
2.41280000000000000E+02,0.00000000000000000E+00,3.20954716354127000E-02,8.99103175749332000E+01
2.41290000000000000E+02,0.00000000000000000E+00,3.18971772949780000E-02,8.99107883453858000E+01
2.41300000000000000E+02,0.00000000000000000E+00,3.16999238621272000E-02,8.99112566446205000E+01
2.41310000000000000E+02,0.00000000000000000E+00,3.15037058728184000E-02,8.99117224856094000E+01
2.41320000000000000E+02,0.00000000000000000E+00,3.13085178916920000E-02,8.99121858812566000E+01
2.41330000000000000E+02,0.00000000000000000E+00,3.11143545119204000E-02,8.99126468443984000E+01
2.41340000000000000E+02,0.00000000000000000E+00,3.09212103550579000E-02,8.99131053878039000E+01
2.41350000000000000E+02,0.00000000000000000E+00,3.07290800708921000E-02,8.99135615241749000E+01
2.41360000000000000E+02,0.00000000000000000E+00,3.05379583372954000E-02,8.99140152661467000E+01
2.41370000000000000E+02,0.00000000000000000E+00,3.03478398600777000E-02,8.99144666262883000E+01
2.41380000000000000E+02,0.00000000000000000E+00,3.01587193728397000E-02,8.99149156171026000E+01
2.41390000000000000E+02,0.00000000000000000E+00,2.99705916368270000E-02,8.99153622510269000E+01
2.41400000000000000E+02,0.00000000000000000E+00,2.97834514407851000E-02,8.99158065404332000E+01
2.41410000000000000E+02,0.00000000000000000E+00,2.95972936008150000E-02,8.99162484976287000E+01
2.41420000000000000E+02,0.00000000000000000E+00,2.94121129602295000E-02,8.99166881348559000E+01
2.41430000000000000E+02,0.00000000000000000E+00,2.92279043894103000E-02,8.99171254642928000E+01
2.41440000000000000E+02,0.00000000000000000E+00,2.90446627856663000E-02,8.99175604980540000E+01
2.41450000000000000E+02,0.00000000000000000E+00,2.88623830730919000E-02,8.99179932481900000E+01
2.41460000000000000E+02,0.00000000000000000E+00,2.86810602024263000E-02,8.99184237266883000E+01
2.41470000000000000E+02,0.00000000000000000E+00,2.85006891509140000E-02,8.99188519454734000E+01
2.41480000000000000E+02,0.00000000000000000E+00,2.83212649221654000E-02,8.99192779164073000E+01
2.41490000000000000E+02,0.00000000000000000E+00,2.81427825460186000E-02,8.99197016512896000E+01
2.41500000000000000E+02,0.00000000000000000E+00,2.79652370784014000E-02,8.99201231618580000E+01
2.41510000000000000E+02,0.00000000000000000E+00,2.77886236011947000E-02,8.99205424597887000E+01
2.41520000000000000E+02,0.00000000000000000E+00,2.76129372220960000E-02,8.99209595566964000E+01
2.41530000000000000E+02,0.00000000000000000E+00,2.74381730744841000E-02,8.99213744641349000E+01
2.41540000000000000E+02,0.00000000000000000E+00,2.72643263172841000E-02,8.99217871935976000E+01
2.41550000000000000E+02,0.00000000000000000E+00,2.70913921348334000E-02,8.99221977565172000E+01
2.41560000000000000E+02,0.00000000000000000E+00,2.69193657367483000E-02,8.99226061642665000E+01
2.41570000000000000E+02,0.00000000000000000E+00,2.67482423577913000E-02,8.99230124281588000E+01
2.41580000000000000E+02,0.00000000000000000E+00,2.65780172577391000E-02,8.99234165594478000E+01
2.41590000000000000E+02,0.00000000000000000E+00,2.64086857212512000E-02,8.99238185693282000E+01
2.41600000000000000E+02,0.00000000000000000E+00,2.62402430577394000E-02,8.99242184689358000E+01
2.41610000000000000E+02,0.00000000000000000E+00,2.60726846012379000E-02,8.99246162693483000E+01
2.41620000000000000E+02,0.00000000000000000E+00,2.59060057102739000E-02,8.99250119815848000E+01
2.41630000000000000E+02,0.00000000000000000E+00,2.57402017677391000E-02,8.99254056166068000E+01
2.41640000000000000E+02,0.00000000000000000E+00,2.55752681807618000E-02,8.99257971853184000E+01
2.41650000000000000E+02,0.00000000000000000E+00,2.54112003805799000E-02,8.99261866985661000E+01
2.41660000000000000E+02,0.00000000000000000E+00,2.52479938224138000E-02,8.99265741671398000E+01
2.41670000000000000E+02,0.00000000000000000E+00,2.50856439853411000E-02,8.99269596017726000E+01
2.41680000000000000E+02,0.00000000000000000E+00,2.49241463721710000E-02,8.99273430131412000E+01
2.41690000000000000E+02,0.00000000000000000E+00,2.47634965093197000E-02,8.99277244118663000E+01
2.41700000000000000E+02,0.00000000000000000E+00,2.46036899466869000E-02,8.99281038085130000E+01
2.41710000000000000E+02,0.00000000000000000E+00,2.44447222575319000E-02,8.99284812135908000E+01
2.41720000000000000E+02,0.00000000000000000E+00,2.42865890383517000E-02,8.99288566375540000E+01
2.41730000000000000E+02,0.00000000000000000E+00,2.41292859087582000E-02,8.99292300908021000E+01
2.41740000000000000E+02,0.00000000000000000E+00,2.39728085113577000E-02,8.99296015836800000E+01
2.41750000000000000E+02,0.00000000000000000E+00,2.38171525116295000E-02,8.99299711264783000E+01
2.41760000000000000E+02,0.00000000000000000E+00,2.36623135978063000E-02,8.99303387294335000E+01
2.41770000000000000E+02,0.00000000000000000E+00,2.35082874807545000E-02,8.99307044027284000E+01
2.41780000000000000E+02,0.00000000000000000E+00,2.33550698938554000E-02,8.99310681564926000E+01
2.41790000000000000E+02,0.00000000000000000E+00,2.32026565928872000E-02,8.99314300008020000E+01
2.41800000000000000E+02,0.00000000000000000E+00,2.30510433559074000E-02,8.99317899456801000E+01
2.41810000000000000E+02,0.00000000000000000E+00,2.29002259831356000E-02,8.99321480010976000E+01
2.41820000000000000E+02,0.00000000000000000E+00,2.27502002968373000E-02,8.99325041769727000E+01
2.41830000000000000E+02,0.00000000000000000E+00,2.26009621412085000E-02,8.99328584831719000E+01
2.41840000000000000E+02,0.00000000000000000E+00,2.24525073822598000E-02,8.99332109295095000E+01
2.41850000000000000E+02,0.00000000000000000E+00,2.23048319077029000E-02,8.99335615257486000E+01
2.41860000000000000E+02,0.00000000000000000E+00,2.21579316268357000E-02,8.99339102816010000E+01
2.41870000000000000E+02,0.00000000000000000E+00,2.20118024704298000E-02,8.99342572067273000E+01
2.41880000000000000E+02,0.00000000000000000E+00,2.18664403906173000E-02,8.99346023107376000E+01
2.41890000000000000E+02,0.00000000000000000E+00,2.17218413607786000E-02,8.99349456031915000E+01
2.41900000000000000E+02,0.00000000000000000E+00,2.15780013754314000E-02,8.99352870935985000E+01
2.41910000000000000E+02,0.00000000000000000E+00,2.14349164501191000E-02,8.99356267914179000E+01
2.41920000000000000E+02,0.00000000000000000E+00,2.12925826213010000E-02,8.99359647060597000E+01
2.41930000000000000E+02,0.00000000000000000E+00,2.11509959462420000E-02,8.99363008468843000E+01
2.41940000000000000E+02,0.00000000000000000E+00,2.10101525029037000E-02,8.99366352232029000E+01
2.41950000000000000E+02,0.00000000000000000E+00,2.08700483898358000E-02,8.99369678442781000E+01
2.41960000000000000E+02,0.00000000000000000E+00,2.07306797260677000E-02,8.99372987193237000E+01
2.41970000000000000E+02,0.00000000000000000E+00,2.05920426510013000E-02,8.99376278575050000E+01
2.41980000000000000E+02,0.00000000000000000E+00,2.04541333243041000E-02,8.99379552679395000E+01
2.41990000000000000E+02,0.00000000000000000E+00,2.03169479258023000E-02,8.99382809596965000E+01
2.42000000000000000E+02,0.00000000000000000E+00,2.01804826553758000E-02,8.99386049417980000E+01
2.42010000000000000E+02,0.00000000000000000E+00,2.00447337328522000E-02,8.99389272232184000E+01
2.42020000000000000E+02,0.00000000000000000E+00,1.99096973979025000E-02,8.99392478128852000E+01
2.42030000000000000E+02,0.00000000000000000E+00,1.97753699099368000E-02,8.99395667196788000E+01
2.42040000000000000E+02,0.00000000000000000E+00,1.96417475480007000E-02,8.99398839524333000E+01
2.42050000000000000E+02,0.00000000000000000E+00,1.95088266106721000E-02,8.99401995199361000E+01
2.42060000000000000E+02,0.00000000000000000E+00,1.93766034159590000E-02,8.99405134309286000E+01
2.42070000000000000E+02,0.00000000000000000E+00,1.92450743011972000E-02,8.99408256941064000E+01
2.42080000000000000E+02,0.00000000000000000E+00,1.91142356229489000E-02,8.99411363181194000E+01
2.42090000000000000E+02,0.00000000000000000E+00,1.89840837569019000E-02,8.99414453115720000E+01
2.42100000000000000E+02,0.00000000000000000E+00,1.88546150977692000E-02,8.99417526830236000E+01
2.42110000000000000E+02,0.00000000000000000E+00,1.87258260591888000E-02,8.99420584409885000E+01
2.42120000000000000E+02,0.00000000000000000E+00,1.85977130736248000E-02,8.99423625939365000E+01
2.42130000000000000E+02,0.00000000000000000E+00,1.84702725922683000E-02,8.99426651502926000E+01
2.42140000000000000E+02,0.00000000000000000E+00,1.83435010849393000E-02,8.99429661184380000E+01
2.42150000000000000E+02,0.00000000000000000E+00,1.82173950399887000E-02,8.99432655067097000E+01
2.42160000000000000E+02,0.00000000000000000E+00,1.80919509642012000E-02,8.99435633234008000E+01
2.42170000000000000E+02,0.00000000000000000E+00,1.79671653826982000E-02,8.99438595767611000E+01
2.42180000000000000E+02,0.00000000000000000E+00,1.78430348388422000E-02,8.99441542749970000E+01
2.42190000000000000E+02,0.00000000000000000E+00,1.77195558941403000E-02,8.99444474262718000E+01
2.42200000000000000E+02,0.00000000000000000E+00,1.75967251281494000E-02,8.99447390387060000E+01
2.42210000000000000E+02,0.00000000000000000E+00,1.74745391383816000E-02,8.99450291203774000E+01
2.42220000000000000E+02,0.00000000000000000E+00,1.73529945402093000E-02,8.99453176793215000E+01
2.42230000000000000E+02,0.00000000000000000E+00,1.72320879667720000E-02,8.99456047235316000E+01
2.42240000000000000E+02,0.00000000000000000E+00,1.71118160688831000E-02,8.99458902609588000E+01
2.42250000000000000E+02,0.00000000000000000E+00,1.69921755149366000E-02,8.99461742995129000E+01
2.42260000000000000E+02,0.00000000000000000E+00,1.68731629908152000E-02,8.99464568470617000E+01
2.42270000000000000E+02,0.00000000000000000E+00,1.67547751997985000E-02,8.99467379114322000E+01
2.42280000000000000E+02,0.00000000000000000E+00,1.66370088624716000E-02,8.99470175004099000E+01
2.42290000000000000E+02,0.00000000000000000E+00,1.65198607166340000E-02,8.99472956217396000E+01
2.42300000000000000E+02,0.00000000000000000E+00,1.64033275172099000E-02,8.99475722831255000E+01
2.42310000000000000E+02,0.00000000000000000E+00,1.62874060361575000E-02,8.99478474922313000E+01
2.42320000000000000E+02,0.00000000000000000E+00,1.61720930623803000E-02,8.99481212566803000E+01
2.42330000000000000E+02,0.00000000000000000E+00,1.60573854016375000E-02,8.99483935840561000E+01
2.42340000000000000E+02,0.00000000000000000E+00,1.59432798764561000E-02,8.99486644819023000E+01
2.42350000000000000E+02,0.00000000000000000E+00,1.58297733260427000E-02,8.99489339577229000E+01
2.42360000000000000E+02,0.00000000000000000E+00,1.57168626061955000E-02,8.99492020189826000E+01
2.42370000000000000E+02,0.00000000000000000E+00,1.56045445892178000E-02,8.99494686731069000E+01
2.42380000000000000E+02,0.00000000000000000E+00,1.54928161638313000E-02,8.99497339274821000E+01
2.42390000000000000E+02,0.00000000000000000E+00,1.53816742350895000E-02,8.99499977894561000E+01
2.42400000000000000E+02,0.00000000000000000E+00,1.52711157242923000E-02,8.99502602663380000E+01
2.42410000000000000E+02,0.00000000000000000E+00,1.51611375689006000E-02,8.99505213653985000E+01
2.42420000000000000E+02,0.00000000000000000E+00,1.50517367224516000E-02,8.99507810938703000E+01
2.42430000000000000E+02,0.00000000000000000E+00,1.49429101544743000E-02,8.99510394589479000E+01
2.42440000000000000E+02,0.00000000000000000E+00,1.48346548504053000E-02,8.99512964677883000E+01
2.42450000000000000E+02,0.00000000000000000E+00,1.47269678115061000E-02,8.99515521275108000E+01
2.42460000000000000E+02,0.00000000000000000E+00,1.46198460547789000E-02,8.99518064451973000E+01
2.42470000000000000E+02,0.00000000000000000E+00,1.45132866128851000E-02,8.99520594278925000E+01
2.42480000000000000E+02,0.00000000000000000E+00,1.44072865340621000E-02,8.99523110826042000E+01
2.42490000000000000E+02,0.00000000000000000E+00,1.43018428820424000E-02,8.99525614163035000E+01
2.42500000000000000E+02,0.00000000000000000E+00,1.41969527359716000E-02,8.99528104359247000E+01
2.42510000000000000E+02,0.00000000000000000E+00,1.40926131903278000E-02,8.99530581483658000E+01
2.42520000000000000E+02,0.00000000000000000E+00,1.39888213548413000E-02,8.99533045604887000E+01
2.42530000000000000E+02,0.00000000000000000E+00,1.38855743544139000E-02,8.99535496791189000E+01
2.42540000000000000E+02,0.00000000000000000E+00,1.37828693290400000E-02,8.99537935110467000E+01
2.42550000000000000E+02,0.00000000000000000E+00,1.36807034337269000E-02,8.99540360630261000E+01
2.42560000000000000E+02,0.00000000000000000E+00,1.35790738384162000E-02,8.99542773417760000E+01
2.42570000000000000E+02,0.00000000000000000E+00,1.34779777279054000E-02,8.99545173539801000E+01
2.42580000000000000E+02,0.00000000000000000E+00,1.33774123017696000E-02,8.99547561062868000E+01
2.42590000000000000E+02,0.00000000000000000E+00,1.32773747742845000E-02,8.99549936053096000E+01
2.42600000000000000E+02,0.00000000000000000E+00,1.31778623743487000E-02,8.99552298576276000E+01
2.42610000000000000E+02,0.00000000000000000E+00,1.30788723454073000E-02,8.99554648697849000E+01
2.42620000000000000E+02,0.00000000000000000E+00,1.29804019453753000E-02,8.99556986482916000E+01
2.42630000000000000E+02,0.00000000000000000E+00,1.28824484465617000E-02,8.99559311996235000E+01
2.42640000000000000E+02,0.00000000000000000E+00,1.27850091355942000E-02,8.99561625302223000E+01
2.42650000000000000E+02,0.00000000000000000E+00,1.26880813133436000E-02,8.99563926464962000E+01
2.42660000000000000E+02,0.00000000000000000E+00,1.25916622948493000E-02,8.99566215548195000E+01
2.42670000000000000E+02,0.00000000000000000E+00,1.24957494092450000E-02,8.99568492615330000E+01
2.42680000000000000E+02,0.00000000000000000E+00,1.24003399996845000E-02,8.99570757729444000E+01
2.42690000000000000E+02,0.00000000000000000E+00,1.23054314232681000E-02,8.99573010953281000E+01
2.42700000000000000E+02,0.00000000000000000E+00,1.22110210509697000E-02,8.99575252349259000E+01
2.42710000000000000E+02,0.00000000000000000E+00,1.21171062675637000E-02,8.99577481979464000E+01
2.42720000000000000E+02,0.00000000000000000E+00,1.20236844715524000E-02,8.99579699905658000E+01
2.42730000000000000E+02,0.00000000000000000E+00,1.19307530750944000E-02,8.99581906189281000E+01
2.42740000000000000E+02,0.00000000000000000E+00,1.18383095039326000E-02,8.99584100891447000E+01
2.42750000000000000E+02,0.00000000000000000E+00,1.17463511973230000E-02,8.99586284072950000E+01
2.42760000000000000E+02,0.00000000000000000E+00,1.16548756079636000E-02,8.99588455794266000E+01
2.42770000000000000E+02,0.00000000000000000E+00,1.15638802019242000E-02,8.99590616115554000E+01
2.42780000000000000E+02,0.00000000000000000E+00,1.14733624585757000E-02,8.99592765096655000E+01
2.42790000000000000E+02,0.00000000000000000E+00,1.13833198705207000E-02,8.99594902797098000E+01
2.42800000000000000E+02,0.00000000000000000E+00,1.12937499435239000E-02,8.99597029276098000E+01
2.42810000000000000E+02,0.00000000000000000E+00,1.12046501964430000E-02,8.99599144592560000E+01
2.42820000000000000E+02,0.00000000000000000E+00,1.11160181611600000E-02,8.99601248805079000E+01
2.42830000000000000E+02,0.00000000000000000E+00,1.10278513825126000E-02,8.99603341971944000E+01
2.42840000000000000E+02,0.00000000000000000E+00,1.09401474182266000E-02,8.99605424151137000E+01
2.42850000000000000E+02,0.00000000000000000E+00,1.08529038388481000E-02,8.99607495400334000E+01
2.42860000000000000E+02,0.00000000000000000E+00,1.07661182276760000E-02,8.99609555776912000E+01
2.42870000000000000E+02,0.00000000000000000E+00,1.06797881806952000E-02,8.99611605337943000E+01
2.42880000000000000E+02,0.00000000000000000E+00,1.05939113065101000E-02,8.99613644140203000E+01
2.42890000000000000E+02,0.00000000000000000E+00,1.05084852262782000E-02,8.99615672240166000E+01
2.42900000000000000E+02,0.00000000000000000E+00,1.04235075736443000E-02,8.99617689694013000E+01
2.42910000000000000E+02,0.00000000000000000E+00,1.03389759946750000E-02,8.99619696557628000E+01
2.42920000000000000E+02,0.00000000000000000E+00,1.02548881477932000E-02,8.99621692886603000E+01
2.42930000000000000E+02,0.00000000000000000E+00,1.01712417037136000E-02,8.99623678736237000E+01
2.42940000000000000E+02,0.00000000000000000E+00,1.00880343453781000E-02,8.99625654161540000E+01
2.42950000000000000E+02,0.00000000000000000E+00,1.00052637678914000E-02,8.99627619217231000E+01
2.42960000000000000E+02,0.00000000000000000E+00,9.92292767845749000E-03,8.99629573957745000E+01
2.42970000000000000E+02,0.00000000000000000E+00,9.84102379631562000E-03,8.99631518437229000E+01
2.42980000000000000E+02,0.00000000000000000E+00,9.75954985267774000E-03,8.99633452709545000E+01
2.42990000000000000E+02,0.00000000000000000E+00,9.67850359066527000E-03,8.99635376828275000E+01
2.43000000000000000E+02,0.00000000000000000E+00,9.59788276524667000E-03,8.99637290846718000E+01
2.43010000000000000E+02,0.00000000000000000E+00,9.51768514317527000E-03,8.99639194817894000E+01
2.43020000000000000E+02,0.00000000000000000E+00,9.43790850292738000E-03,8.99641088794543000E+01
2.43030000000000000E+02,0.00000000000000000E+00,9.35855063464077000E-03,8.99642972829129000E+01
2.43040000000000000E+02,0.00000000000000000E+00,9.27960934005346000E-03,8.99644846973843000E+01
2.43050000000000000E+02,0.00000000000000000E+00,9.20108243244282000E-03,8.99646711280598000E+01
2.43060000000000000E+02,0.00000000000000000E+00,9.12296773656497000E-03,8.99648565801037000E+01
2.43070000000000000E+02,0.00000000000000000E+00,9.04526308859459000E-03,8.99650410586532000E+01
2.43080000000000000E+02,0.00000000000000000E+00,8.96796633606491000E-03,8.99652245688184000E+01
2.43090000000000000E+02,0.00000000000000000E+00,8.89107533780812000E-03,8.99654071156827000E+01
2.43100000000000000E+02,0.00000000000000000E+00,8.81458796389606000E-03,8.99655887043027000E+01
2.43110000000000000E+02,0.00000000000000000E+00,8.73850209558122000E-03,8.99657693397086000E+01
2.43120000000000000E+02,0.00000000000000000E+00,8.66281562523804000E-03,8.99659490269040000E+01
2.43130000000000000E+02,0.00000000000000000E+00,8.58752645630451000E-03,8.99661277708664000E+01
2.43140000000000000E+02,0.00000000000000000E+00,8.51263250322414000E-03,8.99663055765472000E+01
2.43150000000000000E+02,0.00000000000000000E+00,8.43813169138816000E-03,8.99664824488716000E+01
2.43160000000000000E+02,0.00000000000000000E+00,8.36402195707803000E-03,8.99666583927391000E+01
2.43170000000000000E+02,0.00000000000000000E+00,8.29030124740834000E-03,8.99668334130235000E+01
2.43180000000000000E+02,0.00000000000000000E+00,8.21696752026988000E-03,8.99670075145730000E+01
2.43190000000000000E+02,0.00000000000000000E+00,8.14401874427308000E-03,8.99671807022102000E+01
2.43200000000000000E+02,0.00000000000000000E+00,8.07145289869179000E-03,8.99673529807326000E+01
2.43210000000000000E+02,0.00000000000000000E+00,7.99926797340724000E-03,8.99675243549124000E+01
2.43220000000000000E+02,0.00000000000000000E+00,7.92746196885240000E-03,8.99676948294967000E+01
2.43230000000000000E+02,0.00000000000000000E+00,7.85603289595657000E-03,8.99678644092079000E+01
2.43240000000000000E+02,0.00000000000000000E+00,7.78497877609031000E-03,8.99680330987433000E+01
2.43250000000000000E+02,0.00000000000000000E+00,7.71429764101059000E-03,8.99682009027759000E+01
2.43260000000000000E+02,0.00000000000000000E+00,7.64398753280629000E-03,8.99683678259538000E+01
2.43270000000000000E+02,0.00000000000000000E+00,7.57404650384398000E-03,8.99685338729009000E+01
2.43280000000000000E+02,0.00000000000000000E+00,7.50447261671394000E-03,8.99686990482168000E+01
2.43290000000000000E+02,0.00000000000000000E+00,7.43526394417650000E-03,8.99688633564771000E+01
2.43300000000000000E+02,0.00000000000000000E+00,7.36641856910868000E-03,8.99690268022331000E+01
2.43310000000000000E+02,0.00000000000000000E+00,7.29793458445104000E-03,8.99691893900124000E+01
2.43320000000000000E+02,0.00000000000000000E+00,7.22981009315490000E-03,8.99693511243187000E+01
2.43330000000000000E+02,0.00000000000000000E+00,7.16204320812976000E-03,8.99695120096323000E+01
2.43340000000000000E+02,0.00000000000000000E+00,7.09463205219102000E-03,8.99696720504096000E+01
2.43350000000000000E+02,0.00000000000000000E+00,7.02757475800802000E-03,8.99698312510841000E+01
2.43360000000000000E+02,0.00000000000000000E+00,6.96086946805228000E-03,8.99699896160655000E+01
2.43370000000000000E+02,0.00000000000000000E+00,6.89451433454604000E-03,8.99701471497408000E+01
2.43380000000000000E+02,0.00000000000000000E+00,6.82850751941112000E-03,8.99703038564737000E+01
2.43390000000000000E+02,0.00000000000000000E+00,6.76284719421793000E-03,8.99704597406050000E+01
2.43400000000000000E+02,0.00000000000000000E+00,6.69753154013492000E-03,8.99706148064529000E+01
2.43410000000000000E+02,0.00000000000000000E+00,6.63255874787810000E-03,8.99707690583128000E+01
2.43420000000000000E+02,0.00000000000000000E+00,6.56792701766098000E-03,8.99709225004576000E+01
2.43430000000000000E+02,0.00000000000000000E+00,6.50363455914470000E-03,8.99710751371376000E+01
2.43440000000000000E+02,0.00000000000000000E+00,6.43967959138844000E-03,8.99712269725811000E+01
2.43450000000000000E+02,0.00000000000000000E+00,6.37606034280006000E-03,8.99713780109939000E+01
2.43460000000000000E+02,0.00000000000000000E+00,6.31277505108708000E-03,8.99715282565600000E+01
2.43470000000000000E+02,0.00000000000000000E+00,6.24982196320782000E-03,8.99716777134411000E+01
2.43480000000000000E+02,0.00000000000000000E+00,6.18719933532284000E-03,8.99718263857775000E+01
2.43490000000000000E+02,0.00000000000000000E+00,6.12490543274665000E-03,8.99719742776873000E+01
2.43500000000000000E+02,0.00000000000000000E+00,6.06293852989967000E-03,8.99721213932673000E+01
2.43510000000000000E+02,0.00000000000000000E+00,6.00129691026039000E-03,8.99722677365926000E+01
2.43520000000000000E+02,0.00000000000000000E+00,5.93997886631787000E-03,8.99724133117171000E+01
2.43530000000000000E+02,0.00000000000000000E+00,5.87898269952440000E-03,8.99725581226733000E+01
2.43540000000000000E+02,0.00000000000000000E+00,5.81830672024848000E-03,8.99727021734726000E+01
2.43550000000000000E+02,0.00000000000000000E+00,5.75794924772798000E-03,8.99728454681052000E+01
2.43560000000000000E+02,0.00000000000000000E+00,5.69790861002363000E-03,8.99729880105405000E+01
2.43570000000000000E+02,0.00000000000000000E+00,5.63818314397266000E-03,8.99731298047270000E+01
2.43580000000000000E+02,0.00000000000000000E+00,5.57877119514276000E-03,8.99732708545924000E+01
2.43590000000000000E+02,0.00000000000000000E+00,5.51967111778623000E-03,8.99734111640441000E+01
2.43600000000000000E+02,0.00000000000000000E+00,5.46088127479443000E-03,8.99735507369685000E+01
2.43610000000000000E+02,0.00000000000000000E+00,5.40240003765236000E-03,8.99736895772320000E+01
2.43620000000000000E+02,0.00000000000000000E+00,5.34422578639364000E-03,8.99738276886806000E+01
2.43630000000000000E+02,0.00000000000000000E+00,5.28635690955555000E-03,8.99739650751399000E+01
2.43640000000000000E+02,0.00000000000000000E+00,5.22879180413445000E-03,8.99741017404158000E+01
2.43650000000000000E+02,0.00000000000000000E+00,5.17152887554135000E-03,8.99742376882938000E+01
2.43660000000000000E+02,0.00000000000000000E+00,5.11456653755775000E-03,8.99743729225399000E+01
2.43670000000000000E+02,0.00000000000000000E+00,5.05790321229169000E-03,8.99745074469001000E+01
2.43680000000000000E+02,0.00000000000000000E+00,5.00153733013405000E-03,8.99746412651009000E+01
2.43690000000000000E+02,0.00000000000000000E+00,4.94546732971506000E-03,8.99747743808490000E+01
2.43700000000000000E+02,0.00000000000000000E+00,4.88969165786108000E-03,8.99749067978319000E+01
2.43710000000000000E+02,0.00000000000000000E+00,4.83420876955152000E-03,8.99750385197176000E+01
2.43720000000000000E+02,0.00000000000000000E+00,4.77901712787610000E-03,8.99751695501548000E+01
2.43730000000000000E+02,0.00000000000000000E+00,4.72411520399224000E-03,8.99752998927733000E+01
2.43740000000000000E+02,0.00000000000000000E+00,4.66950147708273000E-03,8.99754295511835000E+01
2.43750000000000000E+02,0.00000000000000000E+00,4.61517443431359000E-03,8.99755585289771000E+01
2.43760000000000000E+02,0.00000000000000000E+00,4.56113257079217000E-03,8.99756868297269000E+01
2.43770000000000000E+02,0.00000000000000000E+00,4.50737438952545000E-03,8.99758144569868000E+01
2.43780000000000000E+02,0.00000000000000000E+00,4.45389840137860000E-03,8.99759414142922000E+01
2.43790000000000000E+02,0.00000000000000000E+00,4.40070312503370000E-03,8.99760677051600000E+01
2.43800000000000000E+02,0.00000000000000000E+00,4.34778708694874000E-03,8.99761933330884000E+01
2.43810000000000000E+02,0.00000000000000000E+00,4.29514882131675000E-03,8.99763183015574000E+01
2.43820000000000000E+02,0.00000000000000000E+00,4.24278687002527000E-03,8.99764426140287000E+01
2.43830000000000000E+02,0.00000000000000000E+00,4.19069978261587000E-03,8.99765662739459000E+01
2.43840000000000000E+02,0.00000000000000000E+00,4.13888611624407000E-03,8.99766892847344000E+01
2.43850000000000000E+02,0.00000000000000000E+00,4.08734443563929000E-03,8.99768116498016000E+01
2.43860000000000000E+02,0.00000000000000000E+00,4.03607331306512000E-03,8.99769333725373000E+01
2.43870000000000000E+02,0.00000000000000000E+00,3.98507132827980000E-03,8.99770544563131000E+01
2.43880000000000000E+02,0.00000000000000000E+00,3.93433706849683000E-03,8.99771749044831000E+01
2.43890000000000000E+02,0.00000000000000000E+00,3.88386912834586000E-03,8.99772947203840000E+01
2.43900000000000000E+02,0.00000000000000000E+00,3.83366610983378000E-03,8.99774139073345000E+01
2.43910000000000000E+02,0.00000000000000000E+00,3.78372662230595000E-03,8.99775324686363000E+01
2.43920000000000000E+02,0.00000000000000000E+00,3.73404928240771000E-03,8.99776504075737000E+01
2.43930000000000000E+02,0.00000000000000000E+00,3.68463271404604000E-03,8.99777677274135000E+01
2.43940000000000000E+02,0.00000000000000000E+00,3.63547554835148000E-03,8.99778844314056000E+01
2.43950000000000000E+02,0.00000000000000000E+00,3.58657642364016000E-03,8.99780005227828000E+01
2.43960000000000000E+02,0.00000000000000000E+00,3.53793398537611000E-03,8.99781160047609000E+01
2.43970000000000000E+02,0.00000000000000000E+00,3.48954688613373000E-03,8.99782308805388000E+01
2.43980000000000000E+02,0.00000000000000000E+00,3.44141378556048000E-03,8.99783451532986000E+01
2.43990000000000000E+02,0.00000000000000000E+00,3.39353335033974000E-03,8.99784588262058000E+01
2.44000000000000000E+02,0.00000000000000000E+00,3.34590425415386000E-03,8.99785719024092000E+01
2.44010000000000000E+02,0.00000000000000000E+00,3.29852517764745000E-03,8.99786843850411000E+01
2.44020000000000000E+02,0.00000000000000000E+00,3.25139480839082000E-03,8.99787962772172000E+01
2.44030000000000000E+02,0.00000000000000000E+00,3.20451184084361000E-03,8.99789075820371000E+01
2.44040000000000000E+02,0.00000000000000000E+00,3.15787497631866000E-03,8.99790183025840000E+01
2.44050000000000000E+02,0.00000000000000000E+00,3.11148292294600000E-03,8.99791284419249000E+01
2.44060000000000000E+02,0.00000000000000000E+00,3.06533439563710000E-03,8.99792380031108000E+01
2.44070000000000000E+02,0.00000000000000000E+00,3.01942811604923000E-03,8.99793469891765000E+01
2.44080000000000000E+02,0.00000000000000000E+00,2.97376281255008000E-03,8.99794554031411000E+01
2.44090000000000000E+02,0.00000000000000000E+00,2.92833722018252000E-03,8.99795632480076000E+01
2.44100000000000000E+02,0.00000000000000000E+00,2.88315008062959000E-03,8.99796705267635000E+01
2.44110000000000000E+02,0.00000000000000000E+00,2.83820014217960000E-03,8.99797772423804000E+01
2.44120000000000000E+02,0.00000000000000000E+00,2.79348615969148000E-03,8.99798833978145000E+01
2.44130000000000000E+02,0.00000000000000000E+00,2.74900689456028000E-03,8.99799889960062000E+01
2.44140000000000000E+02,0.00000000000000000E+00,2.70476111468288000E-03,8.99800940398807000E+01
