gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.124523728833831671e-02,-9.803570342001481988e-03,-4.760815970697277605e-02
5.810994314799253907e-02,3.240442348488428714e-02,-3.497953949371050697e-02
3.665594907670553099e-02,7.601232833870423533e-02,-4.483923937522531211e-02
6.347243514799967568e-02,5.168213788194974193e-03,-6.006062565035526213e-02
8.714881248217967724e-03,-2.038826402870305698e-02,3.001930416099950899e-02
1.742309542670697833e-02,5.679734446251031438e-02,1.270770442848434198e-02
2.376080054495986402e-02,-3.521351626754921221e-02,-3.918054428880576173e-02
3.630328890904071810e-03,4.813383832105796317e-02,-2.547229901898929918e-03
3.829868309535511273e-02,8.290317946513064929e-04,3.195121082380552452e-02
-2.825809477828834099e-03,-5.813462061964268929e-02,1.209227592985575445e-02
3.613344747663149031e-02,2.765819233902771374e-02,3.325313564695339674e-02
8.470676207903979349e-02,-1.051402361071149434e-02,8.701673593085013092e-02
-2.003188781421278916e-02,8.087226166111741860e-03,-3.302727180596363998e-02
5.319279631355903343e-02,3.068608714419948300e-02,1.836054479989575675e-02
4.163884048292330713e-03,-1.263613782695267862e-02,6.520781299269341746e-03
-5.685225269827160616e-02,-2.461912016090014518e-02,-7.476306295341142438e-02
-1.883559624122051060e-03,-2.835559818874093616e-03,2.033717936613869959e-02
-1.858049696624871142e-02,4.362586144665960008e-02,2.478024197504998145e-03
1.508673834778485184e-02,4.846015090070849435e-02,2.978865904774852941e-02
-2.171904038473995019e-02,-5.178616530788242300e-02,-3.016065794007461581e-02
-7.062152533140472234e-03,9.926176037534867672e-03,3.474492791474612097e-02
-2.899930771516223346e-02,-3.855156157709890841e-02,-3.432771692224474182e-03
-1.678720548869593043e-02,1.405242837046989830e-02,2.041852721081749422e-02
-5.495530690051330519e-03,6.510361483968093999e-02,-6.546233320228513064e-02
-1.906289110789978827e-02,-1.983668593912258152e-02,4.721738443019801029e-03
6.520077399106281868e-02,7.075357404101559333e-02,-2.328800388234429641e-02
2.440555361909696463e-02,2.757884154064263113e-02,-1.610505290396005993e-03
6.423663733295403855e-02,-1.406477195314123456e-02,-2.445516519269784732e-03
4.643497162569525105e-02,-3.326094611162910136e-02,-6.529281496531717799e-02
3.346553772765639700e-02,-1.618407948571133972e-02,-3.397792931203752476e-02
1.079410578463283095e-02,3.428911810390904841e-02,-2.769318384798113986e-02
2.497375522846302653e-02,2.310887388766403802e-02,1.907162034281595017e-02
-6.944986278153426895e-02,-2.001685438366726175e-02,1.513588191831092590e-02
-7.930355996228008117e-03,2.801722957119962693e-02,-3.512042985802051043e-02
-7.082137970170090599e-03,7.110673199330815042e-02,1.215726054137569560e-02
4.498768226923018781e-02,-2.286438866423549238e-02,-2.107814427820254785e-02
4.606193036328375123e-02,4.392081539244833271e-02,-6.230467255217013445e-02
6.708571594818397987e-02,-3.597928836286148901e-02,5.250184964958466011e-02
6.468158065547288671e-02,-3.651544596430310319e-02,-6.538348108134643677e-02
1.631540186560765174e-02,4.298160392259305074e-02,-9.295436689729673352e-03
-5.195456172996912314e-02,5.680086379020216070e-02,-2.395695950399417268e-02
-8.017159421892480764e-02,7.759388131676312958e-03,4.137293417429043635e-02
-4.273555603012246101e-02,2.189272680431275653e-02,-4.165885043265191851e-02
-2.639025705150505746e-02,-1.887009271821131831e-02,-1.933484091789665349e-02
-1.433942162534085872e-02,-7.199202130040482928e-02,2.445900100883489567e-02
-1.752724737907087119e-02,2.675861182833762231e-02,3.147118136291434526e-02
1.631149845571873425e-02,-3.991568721770399203e-02,5.401283069061151715e-02
4.332887396454696699e-02,1.693738237115587422e-02,-1.629497159954926278e-02
3.147232182005796353e-02,-8.514317057528988930e-03,1.008418705754499239e-01
-2.909915161250398521e-02,6.210840141236154133e-02,4.427058172469583441e-02
-1.108528885154584295e-02,1.105528018915672914e-02,1.792256147233956681e-03
1.830946496547855573e-02,-1.398954786480500687e-02,1.738660582293760290e-02
-9.076283741048745898e-03,2.196894561391899217e-02,-7.703909596642588564e-02
-1.146432966876790444e-02,2.823244421120518766e-02,2.134695896505896598e-02
1.597549567399232304e-02,-1.101475013184713241e-02,-1.940464244019627499e-02
1.926722466409768256e-02,-3.566870099531980077e-03,-4.711298491687326839e-02
4.134590868639899863e-04,-1.726630774371809215e-02,-3.710968267764927497e-02
1.035976586300781516e-01,3.373441668491585638e-02,2.652492793013372027e-02
2.585534875707978450e-02,1.057428932877392952e-01,-2.858546488989625184e-02
-1.842705381439652818e-02,-2.801630293653693121e-02,6.017191411657351469e-02
6.222545299130423369e-02,-3.603580124850316174e-02,4.078731194547988658e-04
-9.180126199876804949e-02,-6.556251666083225821e-03,3.494530889786175154e-02
7.461008045552997014e-02,-1.798913362178589104e-02,3.693556194380930718e-02
-6.635666971476918141e-02,1.109759031107180943e-03,-7.443930162276239659e-02
-1.229826282213552016e-02,3.225694774176364812e-03,-3.549482383188481277e-02
8.922287831063878405e-03,-4.017992689534530953e-02,-4.760553566115191537e-02
2.855983343630319471e-02,3.479098357824228493e-02,-3.759015725073063755e-03
9.193954567511561371e-02,-4.658602929821954730e-02,-8.320031849218344211e-02
-3.897092304939485385e-02,-2.499910189709320801e-02,1.480577423569009315e-02
-1.167137334249527050e-02,1.893321347893596115e-02,4.460108349718012316e-02
-1.567363173463675804e-02,-3.213766412599063788e-02,-1.684167067931272022e-02
-6.611291561981294009e-03,3.611315980529994363e-02,6.274130369856916953e-03
-1.762033357498862113e-02,2.175247275167011343e-02,-6.706537308898002925e-02
-1.928058662268206797e-02,-4.222184777982523896e-02,-5.295211945554636340e-02
-1.783456054325248180e-03,5.197869402388875099e-02,-2.538068786506738131e-02
7.972968328900109647e-02,2.882962753290096644e-02,-2.703495342391300932e-02
-6.399606162606553961e-02,-1.051969269669939498e-02,4.294895277180177384e-02
1.479864275454898306e-02,3.960114984060477544e-02,6.687113809762791627e-02
3.689680008009241924e-02,1.905787607156529326e-02,1.447995900673210851e-02
-1.000215184307143984e-01,4.785217526708201302e-02,6.364968379746968608e-02
-1.834989925676481842e-03,3.177543127357757707e-02,4.255410696912171470e-02
-6.147651116372672203e-04,1.639152834510272660e-02,2.744065489358675503e-02
9.671421822359265244e-03,6.533018577654463310e-02,1.728986669409383241e-03
-3.623244553824539471e-02,-3.478501693394057959e-02,-7.874302004985000991e-02
-5.272662477526961905e-02,5.018117045734892673e-02,-2.075795494218079726e-02
2.247771357379737059e-02,-1.162455918662325637e-02,-1.013247276442413337e-02
1.559208672653359176e-02,4.459872413691241128e-03,-3.021621321351388584e-02
-1.036532138461821080e-02,3.892932062784261460e-02,5.026078951236129938e-02
-2.166472223088813584e-02,7.371037937988368649e-02,-5.855737580256749342e-02
-4.418903277073846919e-02,-4.733929231883314548e-02,-3.767603560829674986e-02
5.352147572868201642e-02,-2.857287234334371026e-02,3.160225352010834904e-02
-5.860396001662375454e-02,2.166332380027625668e-02,4.785047280106854289e-02
3.833997122696466281e-02,2.365992766169098052e-02,-1.926100051639229038e-02
-8.639072646926329591e-03,-6.965652569067898314e-02,3.175596094446130752e-03
9.823068494509895610e-02,-2.826941737879897290e-02,-5.574493676461838437e-02
5.821118188029917456e-02,2.918802767865539063e-02,9.288344433581638068e-03
-2.338517443751181660e-02,-2.755053046149517557e-02,4.076940964429284081e-02
3.506252718146496763e-03,-5.152956682322828302e-02,-1.269695433670529720e-02
-1.046000701780238685e-04,-7.135023545587457217e-02,-1.218229083283312031e-02
5.612406961154565999e-02,1.055845094247383209e-02,2.471340300315125194e-02
-7.414900105309413236e-02,-2.135635817606301983e-03,-1.577277030010382566e-02
-2.365942377614453987e-02,3.673975854968774407e-02,3.152413495239419095e-03
3.797465683211163207e-02,-5.081295439659096885e-03,5.354937904656908998e-02
3.933513085048900154e-02,5.758701919124185192e-02,-3.502963737263693061e-02
-3.911720810098466214e-03,1.808116867889902326e-03,4.726603829642912757e-02
-8.599886172982434962e-02,8.051473505227509098e-02,-6.155529147872589903e-03
1.393617548896666824e-03,5.242869613787008026e-02,-2.536199535951166525e-02
7.057027715928734790e-02,-3.052105918263945186e-02,4.177062943398961864e-02
5.021986195460690153e-03,-2.435851854287668979e-03,-8.077141993368706224e-03
6.085990413644044861e-02,2.284421226561717672e-02,8.647773260370663490e-03
5.703444356809220239e-02,5.354544281060570621e-02,-4.156842399748682942e-03
-1.594864271245532256e-05,-4.293477879948114084e-02,9.951012768949890272e-03
7.842269668474700917e-02,9.171986722229122022e-03,2.433824090711029370e-02
1.135565738989916321e-02,-2.387790053183276671e-03,-7.734092847365467427e-02
4.562074861014278615e-02,2.258964694926048414e-02,-2.556620925662675167e-05
3.140779539404681825e-02,6.962844732799361447e-02,-2.763186565382231077e-02
6.666374957581208682e-02,4.776177211845150650e-02,-4.643973275333177636e-02
-6.801514465398016129e-02,2.646538490400044720e-03,-5.300620142599690721e-02
1.307792407186740211e-02,-3.552794563902973712e-02,-8.344961280277900240e-02
-2.652968263218610789e-02,7.635083205081194535e-02,9.004976257217054553e-03
2.961515313989242573e-02,5.391888987248462384e-02,2.205645311614716671e-03
-9.802337046509066940e-03,2.866756940224073763e-03,4.163289080336472769e-02
-4.980109882860839221e-02,4.640443202188821586e-02,-5.935927512054082859e-03
1.864433565610046015e-02,5.362226718918892618e-03,-1.030628117397716301e-02
-7.403433664952441262e-03,-5.375662783878381278e-04,-1.992862209483723182e-02
4.978192386957083770e-02,3.611187708761871840e-02,-3.122896969113311480e-02
-9.705558215858041057e-03,8.537033765465889754e-03,7.741954689021827984e-02
4.142651889895887507e-02,-2.682765920875430921e-02,-1.401575362826417738e-03
-1.002892511676249307e-02,3.180036786048276443e-02,-9.978810395072252107e-03
2.005133820640595324e-02,-6.731414199845718593e-02,-6.247411276308140020e-03
4.716921285080472905e-03,7.168835076750198348e-03,-1.003434875562838995e-02
8.668018196264576369e-02,1.354584134161217028e-02,5.247042084132188394e-02
-2.445110585304676939e-02,-2.721348195538628861e-02,-1.999983227047541848e-02
1.785095335853576284e-02,-3.168760892932747123e-04,3.686749099581640259e-03
-6.017591006535936288e-02,-2.714107105301704834e-02,1.256845015235059752e-02
-6.290737824302424300e-03,3.125706628805469123e-02,5.830716548964921808e-02
7.657079324219964733e-02,-2.507432032195858543e-02,-5.795108660979805815e-02
-1.413089864537088111e-02,-2.982561380713675755e-02,-1.625206487201870734e-02
-2.946575029939428256e-02,-2.631908005332800048e-05,-1.626999702182952215e-02
-3.895792283843062948e-02,9.533122589957883364e-02,-3.040944310730677239e-02
-2.240090798795984703e-02,-3.790554497141772339e-02,3.068016417806544716e-02
7.402273674676163040e-02,1.600118760226143869e-02,3.068344427155838064e-02
-2.211798645682018505e-02,5.814111223725238614e-02,-7.848626935491936560e-03
7.217152574123455490e-03,-1.066003571992743676e-01,1.946093403927934284e-02
2.593821507781203864e-02,3.586180013435797537e-02,5.834607784282743598e-02
-2.503631980636404630e-02,5.119114563068311724e-02,2.097143306062360796e-02
9.945342061363394992e-02,-1.036127161787953228e-02,-3.487585129707804904e-02
2.294849349757710141e-02,-6.009380774160309052e-02,-1.280791646695121286e-02
-4.745177139090143298e-02,1.797260227345070724e-02,3.853505532397756214e-03
1.742858905523490473e-02,-3.593454427547432967e-02,4.335885987908270206e-02
3.551957961053443802e-02,5.218260761576540979e-02,-3.698486666706309045e-02
-8.667328420896121960e-03,-1.889757440589187522e-04,-2.323155271169273159e-02
-1.498774014866331196e-02,2.488992589203613270e-02,-1.067121092735793392e-02
2.426521631514864594e-02,5.304764532547522060e-02,-7.841960069141316880e-02
6.428942681089146183e-02,-9.927043064156397187e-03,-4.471316430918721718e-02
-1.188365133862898625e-02,-6.263180931166945076e-02,5.733915664387363026e-02
3.266567943290575593e-02,-3.607825404924807494e-03,9.103463318448445571e-03
-6.310046432575600051e-03,-1.351216033634910704e-02,-1.455925704303619693e-02
-2.956756569346422753e-02,-3.283453191714830188e-02,6.916834631339592587e-02
2.434611459148406515e-02,2.730583217827681208e-02,-4.775761258596448317e-02
4.005009006604847571e-02,-1.153216716141224341e-01,9.327437024649855996e-03
3.495170457285218940e-02,3.908893084329748135e-02,-3.078218479108840375e-02
2.155286484269652164e-02,2.657145775281700290e-02,-1.790720203741910654e-02
-1.027650410494208993e-01,-1.444064870725227795e-02,3.862536273894787674e-03
2.580353882745938313e-02,5.383567258197167332e-02,-1.179129617537059277e-02
-3.966753790546202058e-02,6.598919075875470108e-02,-2.788087743255624005e-03
-9.719107956178843835e-03,-5.599858343461289190e-02,-3.268328012252979392e-02
9.207815810578862115e-02,8.732035638607468092e-03,-2.959124965299936988e-02
-4.640273768116155717e-02,7.496510601514516647e-03,-3.523272081765322500e-02
6.213970418977813465e-02,8.797850781407763610e-02,-1.488732443352570357e-02
-2.518946010693787641e-03,-2.531991090807297201e-02,-4.912457519784132337e-02
-4.225077234597394982e-02,-1.386182231292878812e-02,2.152233060525576835e-02
-1.188343484761388014e-02,-6.921043006894356253e-02,2.254105930912551209e-02
-6.646901665932414272e-02,5.553113858254423579e-02,-1.236047452522992703e-02
1.679285497212304815e-02,6.023668062709563314e-02,2.521386002824262118e-02
-1.818336321871970654e-02,1.814486541135494624e-02,-6.644711651296125732e-02
-6.488201042849670030e-02,2.574280001398884885e-03,1.785356160064067305e-02
3.316536595358219458e-03,-3.025867438280422858e-02,-2.388416920526551315e-02
-9.264029507701206090e-02,-3.619695350374958764e-02,7.452227548007193513e-04
-2.303601901360901455e-02,6.870116816293760087e-02,5.046454518451664456e-02
-7.345251338939506880e-02,1.095273641011206694e-02,-5.120634684288285533e-03
-2.133209417929821106e-02,-8.166986571873723066e-03,-4.173863212437903952e-02
-4.273554224729149420e-02,-3.233597614953266641e-02,-5.688630611175973101e-02
7.379307421728867854e-03,4.350110857876062637e-02,-1.428720788809268935e-02
-1.497419308001126347e-02,-4.105610037002597329e-02,-1.138576677206750570e-02
-8.921242139034689378e-03,-4.391520684572877004e-02,-4.442484285172152575e-02
5.357683601067545799e-03,2.893441502931495476e-02,-8.667000775213742902e-02
-6.740711743922860044e-02,4.663935593858641038e-02,3.688135349450255562e-02
2.320177522543285034e-02,-9.412650869850523044e-03,-2.712781446805368618e-02
-6.061762462633278094e-04,-5.188219144044192016e-02,2.353974848190455021e-02
-1.304401973855930097e-02,-3.839123937849128754e-02,9.099740242447573735e-02
8.054712839759187171e-02,2.896682990225689369e-02,-2.495955707022928793e-02
2.228287199632984772e-02,-1.180296414779828315e-02,6.522250900707868282e-02
3.085965907287694862e-02,4.511787890008720110e-03,4.575665110474137071e-02
2.269490263570237906e-02,-6.341024077355487953e-02,3.118910084114965772e-02
-7.201146583455553252e-02,1.978423445302220085e-02,4.487608921607323664e-02
-2.393210212390329411e-02,-3.668670163294369263e-02,6.367898983628567100e-02
4.171003682985046507e-02,-5.432379208740684140e-02,5.122062738540288790e-02
-3.260845746034713583e-02,6.608316711971742863e-02,2.426241188955332098e-02
6.188097011620339455e-02,-8.261034780536736372e-03,-2.000078515730128320e-02
-3.464912409387961578e-02,3.935652948881789015e-02,2.219576909557790384e-02
4.201806678798485073e-02,-1.998855521039731575e-02,-3.108660613147300536e-02
1.231170029689526886e-02,3.552162686382702439e-02,1.246397029979844778e-02
-3.798963984742718264e-02,3.982468532792898808e-02,1.078712979299006336e-01
1.152933186816604977e-02,1.354126064194174570e-02,2.388261962117479639e-02
5.113014672999752208e-02,6.528288177866579250e-03,-7.236695220463474319e-03
3.544035636700096359e-03,-2.031762825027517982e-03,-1.945935181091174027e-02
3.004381933376993816e-02,-2.594380524848986791e-02,3.072367122476972814e-02
-1.218937411446371390e-02,-1.578224521258972737e-02,-3.775987474043220743e-02
-7.969115971479759364e-02,1.147086297641502182e-02,9.378244178357836303e-03
3.319567252967892818e-02,-2.453019668154964722e-02,-9.713716983452719278e-02
-2.175998345119263891e-02,2.441069228685786320e-04,1.177229603044758696e-02
6.403571816273910533e-02,-2.955544758602608735e-03,4.305101539090196855e-02
2.428099132209504338e-02,-2.753335038976839969e-02,-1.182205965863843090e-03
-5.673815651260392945e-02,-3.228143219426252153e-02,3.005069434074526119e-02
1.701079209007377163e-02,3.661771005056417561e-02,7.728922035870888774e-04
4.547844629163410451e-02,-1.429228516787189873e-02,-1.478394821197103436e-02
-2.099166595042941969e-03,-4.048503194261784954e-02,2.232148505359995982e-02
5.539120719339468008e-03,2.919527787110632634e-03,-2.514408309999602645e-02
2.506832200214643633e-02,-9.811296191267007694e-02,-5.842935634084029523e-02
-2.529991346254964815e-02,6.520660631378497052e-02,1.324099431974756075e-02
-5.957501057425196311e-02,-1.019162429931267863e-02,-4.320763725843787886e-03
1.230512182230989425e-02,2.171521488518764198e-02,3.308538776768162049e-02
5.035026106995219020e-02,6.488441996356764108e-02,8.217707516478546526e-02
-2.796624398991517935e-02,1.426660571314329086e-02,-9.392368247024619754e-02
-7.779071466060333284e-02,1.289486804780125978e-02,-3.241100077397365831e-02
1.665072988345536742e-02,4.259056263142118465e-02,1.220289365816461941e-02
-3.053034410228774170e-02,-3.070933104315115656e-03,2.898122836815358264e-03
4.208059424743045007e-02,-6.345871920565490654e-02,2.022956398411239129e-02
-4.317497722165879875e-02,-2.759206541148778377e-02,-8.222731563861247761e-02
2.014621752530973767e-02,2.260121618797435519e-02,-2.036788766734686298e-02
-3.777309231210621010e-02,-4.800256414526848231e-02,-3.449872774991431801e-02
1.600887365253637548e-02,4.785923610020505203e-02,-3.114921654903854767e-02
7.734652695489914465e-02,-2.457333710135634411e-02,3.689796361128096919e-02
2.210057740593746715e-05,5.763630842542370042e-02,-1.823394691345063545e-02
-3.483542530692921441e-02,3.687002349747450086e-02,-2.176841642230690696e-02
7.772095527613043231e-02,1.762876968869236949e-02,7.682078487288925006e-02
-2.874649816051838211e-02,-7.313973577861641873e-02,-2.839359324040710217e-02
-4.171678209310470710e-03,-2.517838166293561233e-02,2.681404777837081976e-02
-5.723876775291041746e-02,4.060619251071075075e-02,2.358998044440010697e-02
-1.068150120310626047e-02,4.999811157086405528e-02,-4.486101118485790601e-02
-9.181670315819093209e-02,3.686408857431473091e-02,-1.934047502860718540e-02
2.577625765674142547e-02,-4.225094946219906666e-02,1.273863616320381961e-02
8.592447817184037384e-02,-3.906219353327984589e-02,3.145065595745104303e-02
5.148092043454486483e-02,7.871772539825128145e-02,-9.660871307159005217e-02
1.920493469565323977e-02,4.040816282485888700e-02,8.791555617587623606e-02
-2.305328999834002981e-02,-1.118442487776017584e-03,-2.057980761090367691e-02
-5.653593135771627781e-02,-1.997782989881222507e-02,1.604701669134621020e-02
3.152063290176086718e-02,-6.861687367311408714e-03,-3.957961459757182443e-02
-4.282467138027330061e-02,2.073414778818544538e-02,-1.780265167528013309e-02
-2.138807440471588231e-02,2.253219865657482210e-02,6.343859282640670894e-02
2.338885167729505901e-02,2.628225309982781463e-02,5.908265324338673108e-04
-5.514497267667455710e-02,-6.727600593529506345e-02,5.445643171763341756e-02
5.504697738560143661e-02,4.174111979520622046e-03,-3.111796284036810051e-02
8.694450965177503293e-03,-1.018059373391155681e-01,9.459902159977920735e-03
3.336574831318105810e-02,2.671314528777381236e-02,-6.253669176761865456e-02
2.595413632878706967e-02,5.373413161371000391e-02,-4.978062130294207133e-02
3.334629446175747802e-02,-2.809242694024025738e-03,1.662582095231891419e-02
2.035730927438916121e-02,4.136178797400182072e-02,-6.886389607630593983e-03
-1.751227324421283232e-02,-2.056636171115148320e-02,-1.137316248483333375e-01
-3.675547524922397058e-02,2.907322119976240692e-03,-3.837610622297960017e-02
3.181538771620886358e-02,-5.191310628565339036e-02,-2.040462510103224422e-02
-6.748339460963366510e-02,2.346646886493938475e-02,-5.128160576830818884e-03
-6.038477924329510929e-04,2.621755545915682023e-02,-4.271226356173892652e-02
-2.497082241376178541e-02,4.226583450340512527e-02,-2.091898657487169591e-02
2.176005527165589953e-02,7.466846432502391440e-02,1.788950775456064901e-02
8.876634611207528947e-02,3.023892459428080028e-03,1.284089697346309407e-02
1.138240069500296749e-02,1.908690772506813765e-02,-1.257711154089816152e-02
3.333302575162769982e-02,-3.960620518284964364e-02,-3.295538398595893471e-03
9.438924687289480114e-03,-1.477545882827688631e-02,-2.184787982753897198e-02
1.817650693660139219e-02,1.627907617891429654e-02,1.941990852083349053e-02
-5.724870460403841746e-03,-2.648029441323929145e-02,2.507739478772584227e-02
1.035999734201664413e-01,1.699233899206190751e-02,-8.122441828711364498e-03
-2.257170812185733955e-02,5.138278797508062656e-02,2.968417863299425974e-02
-6.876795981528822932e-02,4.796984936308447411e-02,3.726352637412599922e-02
2.441106620984988609e-02,1.046171345712869176e-02,-3.956226992833873635e-02
-2.908244484995668039e-02,2.838385434458562048e-02,-4.004597590343626778e-02
-3.868456332879723764e-02,-3.817834735033789895e-04,-8.805764453563472149e-03
1.565101577020127852e-02,-1.067579584737955202e-02,-6.097277380128432456e-02
9.069959154591980544e-03,-1.230798054907710458e-02,8.372636407288813060e-03
-9.066795954764358956e-02,5.599147095994485429e-03,6.570041948138059806e-02
-1.075656104978785915e-02,6.597775414313332421e-02,-4.808474640218245860e-02
-2.164704719563277993e-02,-1.835917605307645431e-02,-1.437482299883049985e-02
-2.105875677554236089e-02,1.089883591782984766e-02,-2.144724064283795584e-02
1.610540639013197453e-02,-5.423093196383409892e-03,2.277249672482660470e-02
-7.434718406459137931e-03,-4.187079494475948876e-02,4.359334474447829066e-02
3.311775974385900573e-02,1.653899272678583526e-02,7.074500390391064153e-03
-6.018340450337800532e-03,-4.737310926879044481e-02,-9.995314207666384024e-03
-5.441284592377953122e-04,9.751574909369632163e-04,-1.147768563260262963e-02
3.886434261644414190e-02,6.798949850902161196e-02,1.638206505091710508e-02
1.555285692611594293e-02,3.128900548203384507e-02,1.535587927300934019e-02
1.089445219198212356e-02,2.746151132217375737e-02,-7.683233659076790789e-02
7.144938291698439692e-03,9.533984288616934033e-02,6.251073870539616828e-02
8.899289247522399610e-04,-3.509796417117567319e-02,-2.187593100794836543e-02
-9.472995577980697704e-03,5.664335554183089899e-02,5.166655280362748848e-02
4.491134532991949112e-03,1.701996385082284874e-02,-6.735467682034668169e-02
3.000865716241174486e-02,-1.764505925949569343e-02,6.990491787671416525e-03
5.568143868454149964e-02,8.703173906717673325e-02,3.374836537594118335e-02
-4.216251510760190419e-02,6.890083431563498451e-02,2.188125583628810697e-02
-1.338438535488565943e-02,1.021011655964208786e-02,3.395211131533381818e-03
6.442588203567355121e-02,-1.149265719711624854e-02,-9.405545447894643474e-02
3.535722918376223850e-02,-2.449437489008432847e-02,-4.395135427715799598e-02
-2.013201126775448005e-02,-3.356228155275051139e-02,7.394690187713770513e-02
-7.403900989465786453e-02,-2.372448967350024307e-02,9.371768062595849103e-02
2.820194659418779823e-02,3.699925795057618788e-02,-5.063747842563454116e-02
6.583599799209260972e-02,9.445658574382450462e-03,-7.603942110087630324e-02
2.509309982744858947e-03,-7.995390543369975539e-03,-4.800973410218109527e-02
-4.018366497974445312e-02,-2.603684019212339500e-04,2.999732031239163779e-02
9.414166010700338039e-02,-6.376134484945068792e-02,-1.504221993717300143e-02
9.412966576615711123e-02,1.498613977758194056e-03,5.235027708357955362e-03
2.214059070116080469e-03,-4.170521264786630072e-02,-6.893596728284354103e-02
-3.723707359858267896e-02,3.720843471199398317e-02,-1.935699588874468038e-02
3.594596172079993907e-02,5.204423896844031019e-03,-7.139611954394766043e-03
1.003098694677249242e-02,-6.940048154053189700e-02,-7.055574592457564131e-02
7.802386497043126146e-02,-4.443524648536097132e-03,5.238691864764443568e-02
1.235074345671531570e-01,-5.597105123318368153e-02,-3.165587206410211407e-02
-8.058303401235904218e-02,-1.871174194892236825e-02,3.582713469749921470e-02
-4.803176079651814284e-02,-7.318805429036047416e-02,-6.770719406852759512e-03
3.826737067232539174e-02,-7.118523095105758203e-02,2.243403515412037766e-02
6.772525586380234719e-02,-8.199894392906056928e-02,7.862485923046891312e-03
4.530945874553436725e-02,4.189196172860623624e-02,3.125748665053640872e-03
-4.363716795912883639e-02,-3.030919585629292604e-02,-7.826544327310318294e-02
7.174211304867967459e-03,2.167414110057910154e-02,-4.085788339013557424e-02
1.847266246518254260e-02,-2.452184830701748322e-02,5.026837501212568643e-02
-9.100051585498043771e-02,2.201480443030126230e-02,-3.212409594296264381e-02
4.031493769254803489e-02,4.863625348808161934e-03,-2.809407313347276475e-02
6.279087857217235946e-02,-2.602488459469858711e-02,2.088085354782886344e-02
7.515425599375000210e-03,4.055480280579897012e-02,3.515741506479670708e-02
5.342204063508249057e-02,2.848720369316352224e-02,-1.917074851093279395e-02
-1.175035910435671439e-02,-3.277926955946693088e-02,-3.858720188485704420e-03
-4.652707937727930398e-02,9.064967661395936446e-03,-5.032385191397165114e-02
-4.641204382870840056e-02,6.246655539377782285e-02,-5.761474641830738319e-02
1.942857941044545678e-02,4.223750010840270075e-02,3.841009041840300064e-02
3.288632550975504470e-02,3.522018745155902630e-02,-3.496526501372151235e-02
3.554794373756578474e-02,2.168805000391004281e-02,8.360838288660802503e-03
6.002492817887838950e-02,-5.943126891249204263e-02,3.119191373724734427e-04
2.234689559105601520e-02,9.637696009391114038e-03,-2.983562863838574650e-02
5.200905295854227339e-02,-5.099817871461772428e-02,-1.107433260795036116e-02
-2.331541624379768890e-02,-2.919758762467145052e-02,1.078047486517381796e-02
6.940121236693048978e-02,6.791083898648295203e-02,-1.488496517764948280e-03
-2.137274214366283176e-03,-2.877071644421462862e-02,-1.128453790052592713e-02
-4.614544569308137029e-02,1.362176194884628065e-02,6.439400900358661396e-03
6.756432806458058382e-02,3.537292676914260969e-02,8.973310369779679066e-03
8.598462862843589405e-02,3.169819461762776042e-02,-6.286947420593609615e-02
1.786187795021055994e-03,-2.901192559760792759e-03,2.996600326195990663e-02
4.737699305758728829e-02,5.838569985489227762e-05,-1.510447694987124539e-03
3.462119393587634320e-02,4.733575605195700781e-02,3.542383455451678792e-02
-3.110718985168471271e-02,6.950691436304880233e-02,-3.389644050361134697e-02
-4.548101663960213425e-02,4.865175279718907814e-02,4.506427483495627911e-02
2.911701756295985433e-02,1.884054891245012797e-02,6.325268389791791936e-03
5.891529784775871581e-02,2.245613643060030695e-02,3.505647332323330589e-02
-7.924733608127311479e-02,-3.989743214292987283e-02,1.945912040345306251e-03
3.337389685293245395e-02,-6.119670407348187791e-02,-3.542999224708905104e-02
-3.852042541588908409e-02,2.979364304278241810e-02,-9.757412188223291150e-03
6.031102844715891670e-02,1.489003676361537638e-02,6.689098046588132966e-04
-6.488582424587070741e-02,-1.005863161094770336e-01,-2.955058176645392054e-02
-2.723166792423534210e-02,5.731833316768996517e-02,-1.259574207454428919e-02
1.452190288957682339e-03,-2.843167429113127240e-02,-3.682542952920166146e-02
3.081161204368807957e-02,-6.313065138490035755e-02,2.988604689903810036e-02
3.908922252045265999e-02,5.190943882850747315e-02,-2.410968832210493365e-02
2.500412989678382249e-03,-2.732154904799271797e-02,2.483368295272852383e-02
8.931354406914118749e-02,-1.864641357987942283e-02,-4.112874739386269268e-02
-5.005941902693015338e-02,-3.166022372191504980e-02,1.569332737591547580e-02
8.041355886928480343e-03,6.435372574335494755e-02,-5.541075603676137197e-04
2.639920311424211533e-02,2.571393010895250963e-02,-1.617313316921421482e-02
-2.250711281167076111e-02,4.514844403961075503e-02,6.045152021438466054e-04
-1.589922420773719897e-02,1.878355700080350590e-02,2.364030696090469244e-02
-3.635065135067391123e-02,3.736161495176207326e-02,-8.937137929547425697e-02
-6.491399108653997385e-02,-2.655801780238089757e-02,-3.902592876467259053e-02
-2.439731585797077183e-04,-6.617411921933437705e-03,-9.269533597733442543e-04
4.116920933462368121e-02,2.321464644114035886e-02,-6.033810441621494103e-02
6.714015547258611952e-03,3.917524263206670354e-02,7.542601149222343589e-04
